date,avgTa,minTa,maxTa,sumRn,avgRhm,sumSsHr,avgWs,minTg,avgTs,sumGsr,crop
2025-08-19,28.733333333333334,25.400000000000002,33.300000000000004,3.9,76.8,7.833333333333333,1.2666666666666666,23.53333333333333,31.633333333333336,20.595,cucumber
2025-08-20,28.566666666666666,24.633333333333336,33.63333333333333,0.0,76.43333333333334,8.866666666666665,1.1333333333333333,22.833333333333332,32.300000000000004,22.075,cucumber
2025-08-21,29.133333333333336,25.066666666666666,34.6,,75.16666666666667,10.466666666666667,0.8999999999999999,23.366666666666664,33.833333333333336,23.235,cucumber
2025-08-22,28.7,24.166666666666668,34.233333333333334,,76.60000000000001,10.966666666666667,1.0,22.5,34.06666666666666,23.86,cucumber
2025-08-23,28.7,24.5,33.9,,77.7,8.299999999999999,1.0,22.566666666666666,33.13333333333333,18.965,cucumber
2025-08-24,29.333333333333332,24.900000000000002,35.2,,75.2,9.766666666666666,0.8666666666666667,23.433333333333334,33.96666666666667,22.68,cucumber
2025-08-25,29.366666666666664,25.233333333333334,34.26666666666667,33.6,75.63333333333333,7.366666666666667,1.4000000000000001,23.366666666666664,33.0,19.075,cucumber
2025-08-26,26.133333333333336,23.766666666666666,30.099999999999998,9.566666666666668,87.10000000000001,3.466666666666667,1.3333333333333333,22.166666666666668,28.166666666666668,12.33,cucumber
2025-08-27,26.566666666666666,22.266666666666666,32.666666666666664,,77.66666666666667,8.700000000000001,0.7333333333333334,20.333333333333332,29.96666666666667,22.97,cucumber
2025-08-28,27.433333333333334,22.933333333333334,32.56666666666667,,77.3,6.1000000000000005,1.0666666666666667,21.46666666666667,30.0,18.395,cucumber
2025-08-29,28.733333333333334,24.833333333333332,33.36666666666667,0.0,78.66666666666667,7.333333333333333,1.4333333333333333,23.099999999999998,31.433333333333334,17.85,cucumber
2025-08-30,28.833333333333332,24.766666666666666,34.1,0.9,76.93333333333334,8.833333333333334,1.0999999999999999,22.900000000000002,32.166666666666664,19.955,cucumber
2025-08-31,27.03333333333333,23.96666666666667,32.833333333333336,8.75,82.5,6.233333333333334,1.0,22.433333333333334,29.099999999999998,15.100000000000001,cucumber
2025-09-01,26.099999999999998,23.666666666666668,31.5,19.6,87.56666666666666,3.4,1.2333333333333334,23.400000000000002,28.166666666666668,13.07,cucumber
2025-09-02,25.233333333333334,20.666666666666668,30.633333333333336,1.3,79.46666666666667,6.666666666666667,0.8333333333333334,18.933333333333334,28.833333333333332,18.865000000000002,cucumber
2025-09-03,26.2,19.933333333333334,32.4,0.1,76.2,9.9,0.8333333333333334,18.533333333333335,28.5,22.165,cucumber
2025-09-04,25.96666666666667,23.166666666666668,30.633333333333336,2.1333333333333333,81.76666666666667,3.6999999999999997,1.0,22.5,28.5,14.505,cucumber
2025-09-05,27.233333333333334,22.433333333333334,32.699999999999996,2.2,77.13333333333333,10.233333333333334,1.0,21.166666666666668,29.7,21.705,cucumber
2025-09-06,27.066666666666666,23.0,31.7,10.866666666666665,83.89999999999999,4.6000000000000005,1.3333333333333333,22.766666666666666,29.599999999999998,14.235,cucumber
2025-09-07,24.599999999999998,20.633333333333336,28.96666666666667,25.599999999999998,87.16666666666667,0.7999999999999999,1.1666666666666667,18.566666666666666,26.8,10.17,cucumber
2025-09-08,22.266666666666666,18.533333333333335,25.733333333333334,0.09999999999999999,84.33333333333333,1.0666666666666667,0.7999999999999999,16.533333333333335,24.766666666666666,10.77,cucumber
2025-09-09,21.03333333333333,18.933333333333334,23.566666666666666,3.8000000000000003,87.03333333333335,0.39999999999999997,0.7000000000000001,18.166666666666668,23.599999999999998,7.045,cucumber
2025-09-10,23.366666666666664,18.5,29.766666666666666,1.1,76.2,9.033333333333333,0.7999999999999999,17.099999999999998,26.7,19.8,cucumber
2025-09-11,24.099999999999998,17.900000000000002,30.633333333333336,,68.63333333333334,10.666666666666666,1.1333333333333333,15.433333333333332,26.666666666666668,22.57,cucumber
2025-09-12,22.400000000000002,20.3,25.433333333333334,29.0,80.66666666666667,0.0,1.2333333333333334,19.133333333333336,23.733333333333334,6.125,cucumber
2025-09-13,24.099999999999998,20.866666666666667,28.400000000000002,39.06666666666666,86.8,2.266666666666667,1.0666666666666667,21.03333333333333,25.633333333333336,8.365,cucumber
2025-09-14,23.900000000000002,20.8,28.46666666666667,0.65,84.23333333333333,2.9,0.6,20.266666666666666,26.333333333333332,13.46,cucumber
2025-09-15,24.5,20.5,29.633333333333336,,83.03333333333333,4.6000000000000005,0.5666666666666668,18.633333333333333,26.53333333333333,16.064999999999998,cucumber
2025-09-16,24.96666666666667,21.7,31.066666666666666,21.866666666666664,87.53333333333335,3.3666666666666667,0.8333333333333334,20.599999999999998,26.333333333333332,12.09,cucumber
2025-09-17,23.433333333333334,21.333333333333332,26.066666666666666,30.8,92.36666666666667,0.8333333333333334,0.9,20.866666666666667,24.933333333333334,5.0600000000000005,cucumber
2025-09-18,21.599999999999998,19.266666666666666,25.266666666666666,0.0,81.23333333333333,2.8666666666666667,1.1666666666666667,18.033333333333335,24.099999999999998,10.094999999999999,cucumber
2025-09-19,19.533333333333335,17.366666666666667,22.400000000000002,4.466666666666668,82.56666666666666,0.03333333333333333,1.4000000000000001,17.166666666666668,21.46666666666667,6.035,cucumber
2025-09-20,19.900000000000002,16.900000000000002,24.266666666666666,55.73333333333333,87.39999999999999,1.8333333333333333,1.0666666666666667,15.433333333333332,22.0,10.195,cucumber
2025-09-21,20.866666666666664,16.433333333333334,26.566666666666666,,75.93333333333334,8.666666666666666,0.8666666666666667,14.700000000000001,23.433333333333334,19.545,cucumber
2025-09-22,20.5,17.2,24.366666666666664,0.0,70.66666666666667,2.3333333333333335,1.3,15.533333333333333,21.933333333333334,12.649999999999999,cucumber
2025-09-23,21.53333333333333,17.833333333333332,26.53333333333333,0.0,65.63333333333334,5.833333333333333,1.3666666666666665,16.400000000000002,23.433333333333334,15.82,cucumber
2025-09-24,21.833333333333332,18.099999999999998,25.900000000000002,10.799999999999999,84.56666666666666,1.4666666666666668,1.0666666666666667,16.433333333333334,23.099999999999998,7.84,cucumber
2025-09-25,22.2,19.966666666666665,25.433333333333334,9.533333333333333,92.46666666666665,1.2,0.6333333333333333,18.266666666666666,23.96666666666667,8.459999999999999,cucumber
2025-09-26,20.900000000000002,17.400000000000002,26.53333333333333,,85.13333333333333,6.166666666666667,0.6,15.5,23.03333333333333,16.240000000000002,cucumber
2025-09-27,21.96666666666667,16.933333333333334,27.46666666666667,0.7,80.56666666666666,5.8,0.8333333333333334,14.766666666666666,23.366666666666664,15.305,cucumber
2025-09-28,20.133333333333336,18.166666666666668,21.7,31.7,92.03333333333335,0.19999999999999998,0.8666666666666667,17.5,22.46666666666667,4.415,cucumber
2025-09-29,19.833333333333332,15.833333333333334,25.066666666666666,0.0,78.3,6.433333333333334,0.9,13.966666666666667,22.666666666666668,15.120000000000001,cucumber
2025-09-30,18.466666666666665,14.533333333333333,24.400000000000002,,85.03333333333333,3.5666666666666664,0.5,12.766666666666666,21.366666666666664,11.665,cucumber
2025-10-01,19.366666666666667,14.200000000000001,26.333333333333332,0.0,79.8,8.366666666666667,0.7000000000000001,12.4,21.666666666666668,16.515,cucumber
2025-10-02,20.0,15.833333333333334,25.833333333333332,0.1,81.43333333333334,3.0666666666666664,0.5333333333333333,14.266666666666666,21.666666666666668,12.15,cucumber
2025-10-03,19.066666666666666,18.033333333333335,20.466666666666665,12.800000000000002,90.43333333333334,0.03333333333333333,1.3,18.066666666666666,20.7,6.13,cucumber
2025-10-04,20.833333333333332,18.599999999999998,23.866666666666664,1.8,89.76666666666667,0.7000000000000001,0.7666666666666666,18.666666666666668,22.099999999999998,5.245,cucumber
2025-10-05,21.26666666666667,19.633333333333333,24.133333333333336,9.299999999999999,92.43333333333334,0.03333333333333333,0.43333333333333335,19.03333333333333,22.599999999999998,4.695,cucumber
2025-10-06,19.066666666666666,17.2,21.166666666666668,36.93333333333333,95.43333333333334,0.0,1.2666666666666666,17.233333333333334,20.666666666666668,2.04,cucumber
2025-10-07,19.266666666666666,17.133333333333333,21.5,20.766666666666666,96.7,0.13333333333333333,1.1333333333333333,17.233333333333334,20.633333333333336,3.3000000000000003,cucumber
2025-10-08,21.3,18.599999999999998,25.866666666666664,0.3,85.73333333333333,4.8999999999999995,0.6333333333333333,17.8,23.333333333333332,12.285,cucumber
2025-10-09,20.566666666666666,18.133333333333336,23.933333333333334,0.15,77.73333333333333,2.0,1.3666666666666665,17.2,21.566666666666666,6.12,cucumber
2025-10-10,19.433333333333334,17.166666666666668,22.733333333333334,6.35,83.76666666666667,1.0,1.2,16.7,20.833333333333332,5.03,cucumber
2025-10-11,22.0,17.833333333333332,27.3,3.5,82.43333333333334,6.266666666666667,1.1,17.333333333333332,22.766666666666666,12.625,cucumber
2025-10-12,19.900000000000002,17.766666666666666,22.599999999999998,3.266666666666666,89.43333333333334,0.10000000000000002,1.0333333333333334,17.633333333333336,21.266666666666666,3.0700000000000003,cucumber
2025-10-13,17.099999999999998,15.566666666666668,18.599999999999998,35.13333333333333,95.73333333333333,0.0,1.3,15.466666666666669,19.0,1.575,cucumber
2025-10-14,17.53333333333333,15.033333333333333,20.533333333333335,9.799999999999999,89.13333333333333,0.0,1.0,14.466666666666667,19.26666666666667,6.23,cucumber
2025-10-15,19.466666666666665,15.866666666666667,24.5,8.466666666666667,84.23333333333333,4.366666666666666,1.1333333333333335,14.0,20.2,11.885000000000002,cucumber
2025-10-16,19.5,16.599999999999998,23.5,19.2,85.73333333333333,3.1666666666666665,0.8333333333333334,14.566666666666668,21.099999999999998,10.1,cucumber
2025-10-17,19.400000000000002,15.299999999999999,24.46666666666667,12.4,81.23333333333333,5.3999999999999995,1.0999999999999999,12.466666666666667,20.2,12.705,cucumber
2025-10-18,16.5,14.066666666666668,18.966666666666665,14.299999999999999,89.86666666666667,0.0,1.1333333333333333,13.0,18.833333333333332,5.0600000000000005,cucumber
2025-10-19,15.966666666666669,11.366666666666667,21.166666666666668,,76.2,4.3999999999999995,1.2,9.1,17.966666666666665,11.74,cucumber
2025-10-20,11.733333333333334,6.266666666666667,17.7,,68.66666666666667,6.066666666666666,1.3666666666666665,4.3999999999999995,14.799999999999999,12.065,cucumber
2025-10-21,11.200000000000001,7.733333333333333,15.666666666666666,,72.46666666666665,1.5666666666666667,0.7999999999999999,5.666666666666667,13.866666666666667,9.115,cucumber
2025-10-22,13.200000000000001,6.533333333333334,19.2,0.0,79.86666666666667,5.5,0.7000000000000001,3.9,14.5,9.85,cucumber
2025-10-23,14.833333333333334,10.366666666666667,21.099999999999998,,79.86666666666667,6.8,0.7666666666666666,7.6000000000000005,16.566666666666666,12.17,cucumber
2025-10-24,14.700000000000001,10.700000000000001,20.233333333333334,,79.46666666666665,5.966666666666666,0.7999999999999999,7.666666666666667,16.099999999999998,10.4,cucumber
2025-10-25,14.433333333333332,10.933333333333332,19.900000000000002,,76.76666666666667,5.3,0.8666666666666667,8.299999999999999,16.2,11.675,cucumber
2025-10-26,12.866666666666667,10.5,17.366666666666664,0.9666666666666667,75.8,2.0,1.0333333333333334,7.633333333333333,14.299999999999999,8.2,cucumber
2025-10-27,8.9,4.533333333333333,12.699999999999998,0.0,53.06666666666666,9.766666666666667,1.8666666666666665,0.9,11.366666666666667,16.36,cucumber
2025-10-28,7.566666666666666,1.3666666666666665,14.9,,65.23333333333333,9.733333333333334,0.7666666666666666,-2.4,10.5,15.795000000000002,cucumber
2025-10-29,8.5,2.1999999999999997,17.066666666666666,,74.89999999999999,9.299999999999999,0.6333333333333333,-0.7999999999999998,10.9,14.43,cucumber
2025-10-30,9.6,3.233333333333333,16.6,,79.0,5.8999999999999995,0.5,-0.06666666666666672,11.066666666666668,10.844999999999999,cucumber
2025-10-31,12.266666666666666,5.766666666666667,19.866666666666664,0.2,77.60000000000001,7.733333333333334,0.7333333333333333,2.6333333333333333,13.466666666666667,12.68,cucumber
2025-11-01,12.933333333333332,9.033333333333333,17.666666666666668,2.5,70.46666666666665,8.066666666666666,1.5666666666666667,5.2,13.766666666666666,13.34,cucumber
2025-11-02,9.033333333333333,4.433333333333334,13.5,0.05,63.6,7.633333333333333,2.1666666666666665,0.5666666666666668,11.0,13.8,cucumber
2025-11-03,6.2,-0.6333333333333334,14.366666666666667,,65.8,9.666666666666666,0.7333333333333334,-4.033333333333333,8.833333333333334,14.64,cucumber
2025-11-04,9.233333333333334,3.1,17.433333333333334,,75.23333333333333,8.866666666666667,0.6,-0.03333333333333336,10.799999999999999,13.565000000000001,cucumber
2025-11-05,9.566666666666668,3.3333333333333335,18.333333333333332,,75.89999999999999,8.966666666666667,0.6,-0.10000000000000002,10.766666666666666,12.975000000000001,cucumber
2025-11-06,10.9,3.6999999999999997,20.133333333333333,,78.06666666666666,8.4,0.6333333333333333,-0.06666666666666665,11.466666666666667,12.205,cucumber
2025-11-07,11.9,6.033333333333334,19.8,,78.43333333333334,7.3999999999999995,0.6333333333333333,2.1,12.4,12.7,cucumber
2025-11-08,12.833333333333334,8.0,17.133333333333336,0.8666666666666667,79.73333333333333,0.0,0.7666666666666667,4.3999999999999995,12.533333333333333,5.425000000000001,cucumber
