date,crop,price_per_kg,volume_kg
2020-10-26,tomato,4141.77,49175.0
2020-10-27,tomato,3755.78,39540.0
2020-10-28,tomato,4093.99,31861.0
2020-10-29,tomato,3775.77,47750.0
2020-10-30,tomato,4041.17,22742.0
2020-10-31,tomato,3350.51,63865.0
2020-11-02,tomato,3780.8,64122.5
2020-11-03,tomato,3089.34,58702.0
2020-11-04,tomato,3076.7,47977.0
2020-11-05,tomato,2865.13,41077.0
2020-11-06,tomato,3127.42,56417.0
2020-11-07,tomato,2553.71,54250.0
2020-11-09,tomato,2938.49,77081.0
2020-11-10,tomato,2404.1,53897.0
2020-11-11,tomato,2611.97,52377.0
2020-11-12,tomato,2420.89,47607.0
2020-11-13,tomato,2420.54,64894.0
2020-11-14,tomato,2238.96,54223.0
2020-11-16,tomato,2326.42,86150.0
2020-11-17,tomato,2176.99,65726.0
2020-11-18,tomato,2122.61,49396.0
2020-11-19,tomato,2053.23,57524.0
2020-11-20,tomato,1961.33,74626.0
2020-11-21,tomato,1826.71,60137.0
2020-11-23,tomato,1925.82,91632.0
2020-11-24,tomato,1903.12,49430.0
2020-11-25,tomato,1951.03,59701.0
2020-11-26,tomato,1858.11,56568.0
2020-11-27,tomato,1837.09,73573.0
2020-11-28,tomato,1770.53,50806.0
2020-11-30,tomato,1893.41,77192.0
2020-12-01,tomato,1869.47,54170.0
2020-12-02,tomato,1798.75,49456.0
2020-12-03,tomato,1862.24,49037.0
2020-12-04,tomato,1780.1,62001.5
2020-12-05,tomato,1855.79,42681.0
2020-12-07,tomato,1881.86,77483.0
2020-12-08,tomato,1790.85,62085.0
2020-12-09,tomato,1711.27,26698.0
2020-12-10,tomato,1891.38,52385.5
2020-12-11,tomato,1816.57,41492.0
2020-12-12,tomato,1994.3,44667.0
2020-12-14,tomato,1953.73,78394.5
2020-12-15,tomato,1982.82,53739.0
2020-12-16,tomato,1934.28,41263.0
2020-12-17,tomato,1854.43,51447.0
2020-12-18,tomato,1856.23,64706.0
2020-12-19,tomato,1978.86,46440.0
2020-12-21,tomato,2016.55,82404.5
2020-12-22,tomato,2041.93,46845.0
2020-12-23,tomato,1983.49,42804.0
2020-12-24,tomato,2048.19,50986.0
2020-12-25,tomato,2049.41,58272.0
2020-12-26,tomato,2021.64,39245.0
2020-12-28,tomato,2039.71,86339.5
2020-12-29,tomato,2163.95,56938.0
2020-12-30,tomato,2023.52,55131.5
2020-12-31,tomato,1764.3,82504.5
2021-01-02,tomato,2148.52,11380.0
2021-01-04,tomato,2032.76,114656.0
2021-01-05,tomato,1946.14,70338.5
2021-01-06,tomato,2016.44,40802.5
2021-01-07,tomato,1968.37,52094.0
2021-01-08,tomato,1940.07,43831.5
2021-01-09,tomato,1715.11,39074.0
2021-01-11,tomato,1972.89,89616.5
2021-01-12,tomato,2093.27,20974.0
2021-01-13,tomato,2225.83,50319.0
2021-01-14,tomato,2166.6,56997.5
2021-01-15,tomato,2270.9,62851.0
2021-01-16,tomato,2167.87,38794.5
2021-01-18,tomato,2226.99,100496.5
2021-01-19,tomato,2073.01,52216.5
2021-01-20,tomato,2115.38,56186.0
2021-01-21,tomato,2279.91,49559.5
2021-01-22,tomato,2214.03,72003.5
2021-01-23,tomato,2238.05,43226.0
2021-01-25,tomato,2336.27,93516.0
2021-01-26,tomato,2177.81,55371.5
2021-01-27,tomato,2291.04,55238.5
2021-01-28,tomato,2285.08,42380.0
2021-01-29,tomato,2274.21,68949.0
2021-01-30,tomato,2218.53,42046.5
2021-02-01,tomato,2282.54,100654.25
2021-02-02,tomato,2240.39,62798.0
2021-02-03,tomato,2291.72,53082.0
2021-02-04,tomato,2382.14,46700.5
2021-02-05,tomato,2349.29,74473.0
2021-02-06,tomato,2270.05,48198.0
2021-02-07,tomato,1715.07,730.0
2021-02-08,tomato,2344.5,112507.0
2021-02-09,tomato,2265.39,64730.0
2021-02-10,tomato,1878.5,120237.5
2021-02-11,tomato,1704.63,32062.5
2021-02-15,tomato,1798.62,138932.0
2021-02-16,tomato,1910.26,116825.7
2021-02-17,tomato,1881.05,91502.2
2021-02-18,tomato,1986.96,59036.0
2021-02-19,tomato,1960.69,89254.0
2021-02-20,tomato,2167.7,76449.0
2021-02-22,tomato,2335.26,121099.5
2021-02-23,tomato,2428.75,72605.0
2021-02-24,tomato,2503.63,88158.5
2021-02-25,tomato,2690.31,69089.0
2021-02-26,tomato,2658.22,88547.0
2021-02-27,tomato,2561.63,76345.0
2021-03-01,tomato,2679.59,111977.0
2021-03-02,tomato,2728.21,62112.5
2021-03-03,tomato,2817.18,75915.0
2021-03-04,tomato,3135.82,49882.5
2021-03-05,tomato,3174.68,77897.5
2021-03-06,tomato,3246.93,55522.5
2021-03-08,tomato,3362.09,111591.5
2021-03-09,tomato,3481.24,64065.25
2021-03-10,tomato,3608.73,79780.0
2021-03-11,tomato,3567.98,73653.5
2021-03-12,tomato,3605.11,90669.0
2021-03-13,tomato,3387.39,77060.5
2021-03-15,tomato,3447.96,138865.5
2021-03-16,tomato,3428.84,76052.5
2021-03-17,tomato,3413.51,98702.5
2021-03-18,tomato,3334.69,88612.5
2021-03-19,tomato,3205.77,100492.5
2021-03-20,tomato,2945.93,98214.0
2021-03-22,tomato,2924.69,141128.0
2021-03-23,tomato,2818.1,94859.5
2021-03-24,tomato,2750.11,104746.0
2021-03-25,tomato,2654.23,79328.5
2021-07-05,tomato,2093.4,16795.0
2021-07-06,tomato,1932.25,109316.0
2021-07-07,tomato,1794.08,117532.0
2021-07-08,tomato,1673.64,104377.5
2021-07-09,tomato,1677.2,133513.0
2021-07-10,tomato,1455.33,138377.5
2021-07-12,tomato,1497.43,186982.5
2021-07-13,tomato,1363.69,115995.0
2021-07-14,tomato,1370.11,116910.0
2021-07-15,tomato,1495.2,93784.0
2021-07-16,tomato,1462.36,105461.0
2021-07-17,tomato,1360.26,124597.0
2021-07-19,tomato,1402.97,158631.0
2021-07-20,tomato,1336.63,101603.4
2021-07-21,tomato,1380.63,97142.5
2021-07-22,tomato,1493.39,74882.9
2021-07-23,tomato,1551.34,67168.5
2021-07-24,tomato,1643.08,80790.5
2021-07-26,tomato,1699.63,119695.0
2021-07-27,tomato,1799.16,70117.5
2021-07-28,tomato,1733.34,85784.0
2021-07-29,tomato,1744.08,66040.5
2021-07-30,tomato,1692.1,100972.0
2021-07-31,tomato,1571.75,97520.0
2021-08-02,tomato,1480.4,150700.5
2021-08-03,tomato,1344.89,113648.0
2021-08-04,tomato,1388.57,115446.0
2021-08-05,tomato,1284.15,104930.0
2021-08-06,tomato,1346.0,118756.0
2021-08-07,tomato,1162.12,49140.0
2021-08-09,tomato,1405.0,135984.0
2021-08-10,tomato,1331.82,117495.0
2021-08-11,tomato,1400.99,105603.0
2021-08-12,tomato,1500.93,100170.0
2021-08-13,tomato,1456.87,91045.0
2021-08-14,tomato,1449.62,113447.0
2021-08-16,tomato,1596.16,126425.0
2021-08-17,tomato,1604.66,98775.0
2021-08-18,tomato,1701.76,86390.0
2021-08-19,tomato,1753.4,73100.0
2021-08-20,tomato,1975.06,78931.0
2021-08-21,tomato,1949.76,92570.0
2021-08-23,tomato,1956.54,100179.0
2021-08-24,tomato,2080.48,75330.0
2021-08-25,tomato,2312.24,55773.0
2021-08-26,tomato,2397.62,53100.0
2021-08-27,tomato,2465.12,66890.0
2021-08-28,tomato,2487.06,90795.0
2021-08-30,tomato,2474.45,114745.0
2021-08-31,tomato,2340.15,82885.0
2021-09-01,tomato,2311.96,81186.0
2021-09-02,tomato,2404.66,66371.0
2021-09-03,tomato,2270.14,84056.0
2021-09-04,tomato,2322.46,94678.0
2021-09-06,tomato,2298.09,101295.0
2021-09-07,tomato,2243.3,75622.0
2021-09-08,tomato,2215.62,66801.0
2021-09-09,tomato,2107.86,65760.0
2021-09-10,tomato,2150.53,59160.0
2021-09-11,tomato,2150.51,88520.0
2021-09-13,tomato,2044.76,88935.0
2021-09-14,tomato,2043.44,66000.0
2021-09-15,tomato,1922.97,81635.0
2021-09-16,tomato,1916.89,93390.0
2021-09-17,tomato,2089.41,84290.0
2021-09-18,tomato,2070.94,84330.0
2021-09-19,tomato,1621.17,4200.0
2021-09-20,tomato,1350.3,5215.0
2021-09-23,tomato,2060.56,4785.0
2021-09-24,tomato,2042.61,98715.0
2021-09-25,tomato,1954.85,116967.0
2021-09-27,tomato,2349.61,85298.0
2021-09-28,tomato,2407.36,61160.0
2021-09-29,tomato,2630.43,62827.0
2021-09-30,tomato,2518.24,44868.0
2021-10-01,tomato,2533.94,62104.0
2021-10-02,tomato,2635.95,68752.0
2021-10-04,tomato,2599.48,82719.0
2021-10-05,tomato,2446.38,54885.0
2021-10-06,tomato,2612.45,68938.0
2021-10-07,tomato,2522.63,46940.0
2021-10-08,tomato,2479.91,71972.0
2021-10-09,tomato,2291.26,79953.0
2021-10-11,tomato,2193.15,111259.0
2021-10-12,tomato,1886.49,75958.0
2021-10-13,tomato,2134.48,66968.0
2021-10-14,tomato,2120.52,62006.0
2021-10-15,tomato,2115.78,65133.5
2021-10-16,tomato,2151.37,59551.0
2021-10-18,tomato,2278.82,85343.0
2021-10-19,tomato,2305.63,42675.0
2021-10-20,tomato,2553.38,50895.0
2021-10-21,tomato,2532.71,34400.5
2021-10-22,tomato,2944.64,51099.0
2021-10-23,tomato,2900.32,31348.0
2021-10-25,tomato,3221.14,62680.0
2021-10-26,tomato,2921.37,48128.0
2021-10-27,tomato,3342.42,39421.0
2021-10-28,tomato,3501.52,35037.0
2021-10-29,tomato,3488.26,51702.0
2021-10-30,tomato,3257.46,37712.0
2021-11-01,tomato,3416.76,62037.0
2021-11-02,tomato,3433.99,38896.0
2021-11-03,tomato,3365.51,43647.0
2021-11-04,tomato,3266.34,38525.0
2021-11-05,tomato,3167.87,61525.0
2021-11-06,tomato,3380.68,38035.0
2021-11-08,tomato,3027.82,79107.0
2021-11-09,tomato,3023.79,41905.0
2021-11-10,tomato,2564.85,51285.0
2021-11-11,tomato,3115.62,37592.0
2021-11-12,tomato,2802.07,56063.0
2021-11-13,tomato,3011.17,13424.0
2021-11-15,tomato,3028.36,24544.0
2021-11-16,tomato,2921.77,45691.0
2021-11-17,tomato,2910.14,39755.0
2021-11-18,tomato,3020.62,37907.0
2021-11-19,tomato,2862.63,55036.0
2021-11-20,tomato,2856.32,34510.0
2021-11-22,tomato,2765.65,82025.0
2021-11-23,tomato,2562.16,46387.0
2021-11-24,tomato,2502.93,45974.5
2021-11-25,tomato,2635.02,39854.0
2021-11-26,tomato,2480.08,61058.0
2021-11-27,tomato,2385.63,40994.0
2021-11-29,tomato,2451.07,68213.0
2021-11-30,tomato,2420.54,39221.0
2021-12-01,tomato,2399.87,40547.0
2021-12-02,tomato,2517.84,33455.0
2021-12-03,tomato,2560.14,46983.0
2021-12-04,tomato,2382.89,37706.0
2021-12-06,tomato,2772.32,56882.0
2021-12-07,tomato,2703.83,43867.0
2021-12-08,tomato,2829.43,31445.0
2021-12-09,tomato,2961.7,35553.0
2021-12-10,tomato,3022.77,47114.0
2021-12-11,tomato,2970.61,27923.0
2021-12-13,tomato,3042.72,62309.5
2021-12-14,tomato,2959.31,39828.5
2021-12-15,tomato,3034.57,32072.0
2021-12-16,tomato,3112.0,30673.0
2021-12-17,tomato,3189.87,45987.5
2021-12-18,tomato,2886.59,31140.0
2021-12-20,tomato,3449.96,51158.0
2021-12-21,tomato,3300.0,34893.0
2021-12-22,tomato,3729.1,31646.0
2021-12-23,tomato,4012.73,34840.0
2021-12-24,tomato,3820.41,52514.5
2021-12-25,tomato,3574.06,30772.0
2021-12-27,tomato,3539.97,57470.5
2021-12-28,tomato,3501.07,41094.0
2021-12-29,tomato,3582.6,35817.0
2021-12-30,tomato,3577.82,40338.0
2021-12-31,tomato,3415.65,55552.0
2022-01-01,tomato,4728.0,150.0
2022-01-03,tomato,3718.46,64766.5
2022-01-04,tomato,3409.93,50425.0
2022-01-05,tomato,3378.8,45967.0
2022-01-06,tomato,3459.93,32031.0
2022-01-07,tomato,3164.08,63897.0
2022-01-08,tomato,3036.94,30085.0
2022-01-10,tomato,3185.46,60425.0
2022-01-11,tomato,3016.81,46517.5
2022-01-12,tomato,2942.38,42147.5
2022-01-13,tomato,3086.4,34356.0
2022-01-14,tomato,2862.07,47732.0
2022-01-15,tomato,2841.26,31581.5
2022-01-17,tomato,2978.03,58169.0
2022-01-18,tomato,3227.07,51022.0
2022-01-19,tomato,2840.4,37235.0
2022-01-20,tomato,3138.13,30439.5
2022-01-21,tomato,2823.02,48126.0
2022-01-22,tomato,2968.69,31499.0
2022-01-24,tomato,2900.58,67585.5
2022-01-25,tomato,3008.92,38504.5
2022-01-26,tomato,3425.55,45052.5
2022-01-27,tomato,3310.73,32500.0
2022-01-28,tomato,3752.67,42051.0
2022-01-29,tomato,3303.32,55113.0
2022-01-30,tomato,3420.35,15927.5
2022-01-31,tomato,2691.09,10024.0
2022-02-03,tomato,2587.83,2359.0
2022-02-04,tomato,2807.66,89709.5
2022-02-05,tomato,2728.31,73617.5
2022-02-07,tomato,2953.34,80924.5
2022-02-08,tomato,3024.99,47971.5
2022-02-09,tomato,3106.13,62230.5
2022-02-10,tomato,3036.57,47786.5
2022-02-11,tomato,3237.04,64268.0
2022-02-12,tomato,3140.27,45661.5
2022-02-14,tomato,3342.97,89668.5
2022-02-15,tomato,3003.08,58880.0
2022-02-16,tomato,3038.12,58615.0
2022-02-17,tomato,2976.46,48480.0
2022-02-18,tomato,2902.53,59846.5
2022-02-19,tomato,2997.51,51284.0
2022-02-21,tomato,2993.13,92643.0
2022-02-22,tomato,2840.64,58058.5
2022-02-23,tomato,3041.18,65463.0
2022-02-24,tomato,2933.2,45152.0
2022-02-25,tomato,3065.86,72027.5
2022-02-26,tomato,3022.3,56943.5
2022-02-28,tomato,3057.09,119743.5
2022-03-01,tomato,3072.27,60188.5
2022-03-02,tomato,3182.75,74817.5
2022-03-03,tomato,3297.27,56545.5
2022-03-04,tomato,3089.74,91801.0
2022-03-05,tomato,3081.59,73795.5
2022-03-07,tomato,3159.81,127875.5
2022-03-08,tomato,3080.61,78609.5
2022-03-09,tomato,3083.34,87226.5
2022-03-10,tomato,3256.17,64035.0
2022-03-11,tomato,3014.03,107849.5
2022-03-12,tomato,2913.52,85724.5
2022-03-14,tomato,3126.56,136852.0
2022-03-15,tomato,2911.47,82132.5
2022-03-16,tomato,2926.81,97681.0
2022-03-17,tomato,2865.55,82804.5
2022-03-18,tomato,2875.71,105853.5
2022-03-19,tomato,2746.76,81364.5
2022-03-21,tomato,3126.85,116989.0
2022-03-22,tomato,3278.85,70794.5
2022-03-23,tomato,3136.14,89106.0
2022-03-24,tomato,3207.06,86783.0
2022-03-25,tomato,3226.2,105054.5
2022-03-26,tomato,3197.3,90681.0
2022-03-28,tomato,3166.05,159988.0
2022-03-29,tomato,3162.35,98971.5
2022-03-30,tomato,3098.24,122121.5
2022-03-31,tomato,3179.08,87678.5
2022-04-01,tomato,3019.21,130362.0
2022-04-02,tomato,3042.07,109368.0
2022-04-04,tomato,3026.88,162422.5
2022-04-05,tomato,2926.52,107656.0
2022-04-06,tomato,2830.44,132593.0
2022-04-07,tomato,2856.19,105682.0
2022-04-08,tomato,2829.76,138291.0
2022-04-09,tomato,2732.45,120145.0
2022-04-11,tomato,2736.05,190930.6
2022-04-12,tomato,2522.79,130867.5
2022-04-13,tomato,2560.63,128638.5
2022-04-14,tomato,2457.78,125654.0
2022-04-15,tomato,2428.76,136221.0
2022-04-16,tomato,2287.18,134757.5
2022-04-18,tomato,2340.39,214234.5
2022-04-19,tomato,2136.76,145192.0
2022-04-20,tomato,2224.73,147795.0
2022-04-21,tomato,2427.39,102949.0
2022-04-22,tomato,2292.3,151204.5
2022-04-23,tomato,2385.55,116282.5
2022-04-25,tomato,2288.61,174978.0
2022-04-26,tomato,2214.37,126953.5
2022-04-27,tomato,2296.04,130290.5
2022-04-28,tomato,2313.72,129277.5
2022-04-29,tomato,2203.39,155549.0
2022-04-30,tomato,2088.67,146053.5
2022-05-02,tomato,2241.88,195753.5
2022-05-03,tomato,2132.6,118613.0
2022-05-04,tomato,2219.73,124760.0
2022-05-05,tomato,2330.32,105086.0
2022-05-06,tomato,2510.75,109894.5
2022-05-07,tomato,2561.79,97004.5
2022-05-09,tomato,2381.44,152831.5
2022-05-10,tomato,2359.54,115776.0
2022-05-11,tomato,2318.65,140364.0
2022-05-12,tomato,2184.57,137046.0
2022-05-13,tomato,2130.98,174659.0
2022-05-14,tomato,1899.36,156939.0
2022-05-16,tomato,1888.63,252707.0
2022-05-17,tomato,1796.95,129714.5
2022-05-18,tomato,1776.86,157538.5
2022-05-19,tomato,1810.04,109265.0
2022-05-20,tomato,1758.05,161678.5
2022-05-21,tomato,1694.79,145855.0
2022-05-23,tomato,1620.23,251636.5
2022-05-24,tomato,1591.5,153451.5
2022-05-25,tomato,1543.85,180236.5
2022-05-26,tomato,1492.62,140126.5
2022-05-27,tomato,1504.65,180264.5
2022-05-28,tomato,1414.82,170012.0
2022-05-30,tomato,1331.31,294949.0
2022-05-31,tomato,1295.38,145840.0
2022-06-01,tomato,1309.97,159927.5
2022-06-02,tomato,1332.94,151010.0
2022-06-03,tomato,1354.43,152866.5
2022-06-04,tomato,1422.42,154160.5
2022-06-06,tomato,1427.53,221441.0
2022-06-07,tomato,1410.81,149993.5
2022-06-08,tomato,1433.73,144035.5
2022-06-09,tomato,1426.11,148871.5
2022-06-10,tomato,1474.86,149477.5
2022-06-11,tomato,1456.89,130564.5
2022-06-13,tomato,1473.95,156422.0
2022-06-14,tomato,1529.52,112228.5
2022-06-15,tomato,1543.99,118969.5
2022-06-16,tomato,1611.26,125951.0
2022-06-17,tomato,1548.69,147593.0
2022-06-18,tomato,1392.36,161818.5
2022-06-20,tomato,1353.26,220275.5
2022-06-21,tomato,1284.82,132599.0
2022-06-22,tomato,1278.72,129736.5
2022-06-23,tomato,1209.61,119135.0
2022-06-24,tomato,1229.19,139798.0
2022-06-25,tomato,1118.55,183906.5
2022-06-27,tomato,965.25,282561.0
2022-06-28,tomato,882.91,167625.0
2022-06-29,tomato,839.66,168493.0
2022-06-30,tomato,862.26,126769.0
2022-07-01,tomato,843.5,149350.0
2022-07-02,tomato,818.03,133411.0
2022-07-04,tomato,979.23,158710.0
2022-07-05,tomato,1095.27,88654.0
2022-07-06,tomato,1154.57,107267.0
2022-07-07,tomato,1209.01,94187.0
2022-07-08,tomato,1278.48,86946.0
2022-07-09,tomato,1379.82,91109.0
2022-07-11,tomato,1498.26,127265.0
2022-07-12,tomato,1712.52,76109.0
2022-07-13,tomato,1732.38,73480.0
2022-07-14,tomato,1995.09,75319.0
2022-07-15,tomato,1973.64,76382.0
2022-07-16,tomato,2020.47,83088.0
2022-07-18,tomato,2119.8,97543.0
2022-07-19,tomato,2193.84,49181.0
2022-07-20,tomato,2392.75,61277.0
2022-07-21,tomato,2542.52,59230.0
2022-07-22,tomato,2877.02,57251.0
2022-07-23,tomato,2896.04,71753.0
2022-07-25,tomato,2769.76,95700.0
2022-07-26,tomato,2724.26,61599.0
2022-07-27,tomato,2614.11,57895.0
2022-07-28,tomato,2873.32,49435.0
2022-07-29,tomato,2727.43,46343.0
2022-07-30,tomato,2940.87,48695.5
2022-08-01,tomato,3055.84,61505.0
2022-08-02,tomato,2959.39,37900.0
2022-08-03,tomato,3195.62,50460.0
2022-08-04,tomato,3398.45,43297.0
2022-08-05,tomato,3299.12,69665.0
2022-08-06,tomato,3695.3,21323.5
2022-08-08,tomato,2920.12,111014.0
2022-08-09,tomato,2554.51,97990.0
2022-08-10,tomato,2454.93,80555.0
2022-08-11,tomato,2285.1,83904.0
2022-08-12,tomato,2117.38,92994.0
2022-08-13,tomato,1938.52,87265.0
2022-08-15,tomato,1856.77,107013.0
2022-08-16,tomato,1853.51,78535.0
2022-08-17,tomato,1909.77,71569.0
2022-08-18,tomato,1916.99,58750.0
2022-08-19,tomato,2227.84,57056.0
2022-08-20,tomato,2365.44,61169.0
2022-08-22,tomato,2277.56,67060.0
2022-08-23,tomato,2686.2,59205.0
2022-08-24,tomato,2768.34,56683.0
2022-08-25,tomato,3019.77,57045.0
2022-08-26,tomato,3108.79,63114.0
2022-08-27,tomato,2897.05,76710.0
2022-08-29,tomato,2719.02,101189.0
2022-08-30,tomato,2797.73,58545.0
2022-08-31,tomato,2662.26,47140.0
2022-09-01,tomato,2757.28,33074.0
2022-09-02,tomato,2947.87,38977.0
2022-09-03,tomato,3038.69,65584.0
2022-09-05,tomato,2741.55,87309.0
2022-09-06,tomato,2801.9,42560.0
2022-09-07,tomato,2693.75,41070.0
2022-09-08,tomato,2320.48,71750.0
2022-09-09,tomato,1721.38,17285.0
2022-09-13,tomato,2340.17,63035.0
2022-09-14,tomato,2156.21,92312.0
2022-09-15,tomato,2208.97,81175.0
2022-09-16,tomato,2457.75,65164.0
2022-09-17,tomato,2314.89,69024.0
2022-09-19,tomato,2496.42,73430.0
2022-09-20,tomato,2617.41,37370.0
2022-09-21,tomato,2936.89,49885.0
2022-09-22,tomato,3148.51,39300.0
2022-09-23,tomato,3332.13,47534.0
2022-09-24,tomato,3358.96,50165.0
2022-09-26,tomato,3617.95,51401.0
2022-09-27,tomato,3757.85,30045.0
2022-09-28,tomato,4089.31,37318.0
2022-09-29,tomato,4976.52,22160.0
2022-09-30,tomato,4854.3,35025.0
2022-10-01,tomato,4936.83,30236.0
2022-10-03,tomato,5331.5,38517.0
2022-10-04,tomato,5185.07,36815.7
2022-10-05,tomato,5057.99,29755.0
2022-10-06,tomato,5546.99,37690.0
2022-10-07,tomato,4821.68,55032.0
2022-10-08,tomato,4005.68,53325.0
2022-10-10,tomato,3582.21,74450.0
2022-10-11,tomato,3414.06,50586.0
2022-10-12,tomato,3370.0,49166.0
2022-10-13,tomato,3152.9,49109.0
2022-10-14,tomato,2880.54,64288.0
2022-10-15,tomato,2870.83,42480.0
2022-10-17,tomato,3325.16,62109.0
2022-10-18,tomato,2888.17,49945.0
2022-10-19,tomato,3032.47,51802.0
2022-10-20,tomato,2771.14,43325.0
2022-10-21,tomato,3146.19,57152.0
2022-10-22,tomato,2409.4,55220.0
2022-10-24,tomato,2932.63,69338.5
2022-10-25,tomato,2553.44,94005.0
2022-10-26,tomato,2867.92,40405.0
2022-10-27,tomato,2603.31,45364.0
2022-10-28,tomato,3151.05,68368.0
2022-10-29,tomato,2482.6,52460.0
2022-10-31,tomato,2674.93,75058.5
2022-11-01,tomato,2464.32,52245.0
2022-11-02,tomato,2479.67,65885.0
2022-11-03,tomato,2189.23,41236.0
2022-11-04,tomato,2382.83,66082.0
2022-11-05,tomato,2100.96,40365.0
2022-11-07,tomato,2537.38,74735.0
2022-11-08,tomato,2300.43,41040.0
2022-11-09,tomato,2561.89,44167.0
2022-11-10,tomato,2544.58,44175.0
2022-11-11,tomato,2583.94,45881.5
2022-11-12,tomato,2677.06,44055.0
2022-11-14,tomato,2523.69,66977.0
2022-11-15,tomato,2592.18,55087.5
2022-11-16,tomato,2477.35,50032.0
2022-11-17,tomato,2534.3,44450.0
2022-11-18,tomato,2445.62,71962.5
2022-11-19,tomato,2406.54,53820.0
2022-11-21,tomato,2345.28,84269.0
2022-11-22,tomato,2161.17,70613.0
2022-11-23,tomato,2150.19,62328.0
2022-11-24,tomato,1966.62,69672.0
2022-11-25,tomato,1977.99,78334.0
2022-11-26,tomato,1663.55,74545.0
2022-11-28,tomato,1683.69,102492.5
2022-11-29,tomato,1519.11,71470.0
2022-11-30,tomato,1467.45,74222.5
2022-12-01,tomato,1464.8,49280.0
2022-12-02,tomato,1438.42,79526.0
2022-12-03,tomato,1450.53,55531.0
2022-12-05,tomato,1506.33,86403.0
2022-12-06,tomato,1568.25,53551.0
2022-12-07,tomato,1540.39,68355.5
2022-12-08,tomato,1640.2,44420.0
2022-12-09,tomato,1687.17,77318.0
2022-12-10,tomato,1646.12,44327.5
2022-12-12,tomato,1726.36,98046.0
2022-12-13,tomato,1636.66,67850.0
2022-12-14,tomato,1569.61,73988.5
2022-12-15,tomato,1509.71,59104.0
2022-12-16,tomato,1544.06,81816.5
2022-12-17,tomato,1425.19,67668.5
2022-12-19,tomato,1483.86,87523.5
2022-12-20,tomato,1514.39,60983.5
2022-12-21,tomato,1532.62,62912.0
2022-12-22,tomato,1518.64,46620.0
2022-12-23,tomato,1505.21,63669.0
2022-12-24,tomato,1383.29,43607.5
2022-12-26,tomato,1592.38,68920.0
2022-12-27,tomato,1530.18,61005.0
2022-12-28,tomato,1585.41,58097.0
2022-12-29,tomato,1656.02,55231.0
2022-12-30,tomato,1525.93,84188.0
2022-12-31,tomato,1559.86,31970.0
2023-01-02,tomato,1875.55,29610.0
2023-01-03,tomato,1660.01,79728.0
2023-01-04,tomato,1578.24,76649.5
2023-01-05,tomato,1666.11,50455.5
2023-01-06,tomato,1578.94,69914.0
2023-01-07,tomato,1555.8,48259.5
2023-01-09,tomato,1637.41,72471.5
2023-01-10,tomato,1537.69,64557.5
2023-01-11,tomato,1599.89,53671.0
2023-01-12,tomato,1789.96,38341.0
2023-01-13,tomato,1777.93,59661.0
2023-01-14,tomato,1547.79,39840.0
2023-01-16,tomato,1826.49,73648.0
2023-01-17,tomato,1931.1,51964.0
2023-01-18,tomato,2005.84,53030.5
2023-01-19,tomato,2080.41,45375.0
2023-01-20,tomato,1725.49,85727.5
2023-01-21,tomato,1481.27,23510.0
2023-01-25,tomato,1600.68,40630.0
2023-01-26,tomato,1684.96,76910.0
2023-01-27,tomato,1719.5,82010.5
2023-01-28,tomato,1685.8,46797.5
2023-01-30,tomato,2002.37,87253.5
2023-01-31,tomato,2026.68,49597.5
2023-02-01,tomato,2352.77,50721.5
2023-02-02,tomato,2348.15,56591.0
2023-02-03,tomato,2462.87,74246.5
2023-02-04,tomato,2394.38,56014.0
2023-02-06,tomato,2610.65,92506.0
2023-02-07,tomato,2569.76,52414.5
2023-02-08,tomato,2729.85,64852.0
2023-02-09,tomato,2684.19,56448.0
2023-02-10,tomato,2530.39,72015.5
2023-02-11,tomato,2768.65,42901.0
2023-02-13,tomato,2799.65,94305.0
2023-02-14,tomato,2759.68,51879.0
2023-02-15,tomato,2909.69,64345.0
2023-02-16,tomato,3092.32,46333.5
2023-02-17,tomato,3198.98,70050.5
2023-02-18,tomato,3106.52,44660.0
2023-02-20,tomato,3349.2,92337.5
2023-02-21,tomato,3249.34,51641.0
2023-02-22,tomato,3471.75,60478.0
2023-02-23,tomato,3494.91,52797.5
2023-02-24,tomato,3600.98,73127.0
2023-02-25,tomato,3408.7,64811.5
2023-02-27,tomato,3542.92,114941.5
2023-02-28,tomato,3259.81,66860.5
2023-03-01,tomato,3385.04,76331.0
2023-03-02,tomato,3254.54,65678.0
2023-03-03,tomato,3463.96,82194.0
2023-03-04,tomato,3361.97,69322.5
2023-03-06,tomato,3408.61,120108.0
2023-03-07,tomato,3182.66,75333.0
2023-03-08,tomato,3213.82,41597.5
2023-03-09,tomato,2982.27,78661.0
2023-03-10,tomato,2966.26,108683.0
2023-03-11,tomato,2821.98,100513.0
2023-03-13,tomato,3006.33,136669.5
2023-03-14,tomato,2762.72,101597.3
2023-03-15,tomato,2965.66,98567.6
2023-03-16,tomato,2809.02,84856.0
2023-03-17,tomato,3107.41,88763.5
2023-03-18,tomato,3101.34,80990.5
2023-03-20,tomato,3200.0,122272.5
2023-03-21,tomato,3064.15,83677.5
2023-03-22,tomato,3376.14,81113.5
2023-03-23,tomato,3023.18,83993.0
2023-03-24,tomato,3453.83,83488.0
2023-03-25,tomato,3509.15,79281.0
2023-03-27,tomato,3287.53,131721.05
2023-03-28,tomato,3501.88,74181.0
2023-03-29,tomato,3552.82,73975.0
2023-03-30,tomato,3382.39,83113.0
